,Attrition,BusinessTravel,DailyRate,Department,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1311,0,Non-Travel,1431,Research & Development,1839,2,33,3,1,Research Scientist,3,1514,8018,1,No,16,3,3,0,0,4,1,0,0,0,0
1312,1,Travel_Rarely,359,Human Resources,1842,4,89,4,1,Human Resources,1,2956,21495,0,No,17,3,3,0,2,4,3,1,0,0,0
1313,1,Travel_Rarely,350,Human Resources,1844,1,56,2,1,Human Resources,1,2335,3157,4,Yes,15,3,4,3,4,3,3,2,2,2,0
1314,0,Non-Travel,589,Sales,1845,3,67,3,2,Sales Executive,3,5154,19665,4,No,22,4,2,2,10,3,4,8,7,5,7
1315,0,Travel_Rarely,430,Research & Development,1847,4,73,3,2,Research Scientist,2,6962,19573,4,Yes,22,4,4,1,15,2,3,1,0,0,0
1316,0,Travel_Frequently,1422,Sales,1849,1,92,3,2,Sales Executive,4,5675,19246,1,No,20,4,3,1,7,5,3,7,7,7,7
1317,0,Travel_Frequently,1297,Research & Development,1850,4,53,3,1,Laboratory Technician,4,2379,19826,0,Yes,14,3,3,0,6,3,2,5,4,0,2
1318,0,Travel_Frequently,574,Research & Development,1852,4,40,3,1,Laboratory Technician,4,3812,7003,1,No,13,3,2,0,11,3,4,11,8,3,10
1319,0,Travel_Frequently,1318,Sales,1853,4,79,3,2,Sales Executive,4,4648,26075,8,No,13,3,3,0,4,2,4,0,0,0,0
1320,0,Non-Travel,355,Research & Development,1854,3,38,3,1,Research Scientist,3,2936,6161,3,No,22,4,2,2,10,1,2,6,3,3,3
1321,0,Travel_Rarely,207,Research & Development,1856,2,64,3,1,Laboratory Technician,3,2105,5411,4,No,12,3,3,0,7,2,3,2,2,2,0
1322,0,Travel_Rarely,706,Research & Development,1857,4,82,3,3,Manufacturing Director,4,8578,19989,3,No,14,3,3,1,12,4,2,9,8,4,7
1323,0,Non-Travel,280,Human Resources,1858,3,43,3,1,Human Resources,4,2706,10494,1,No,15,3,2,1,3,2,3,3,2,2,2
1324,0,Travel_Rarely,726,Research & Development,1859,4,93,1,2,Healthcare Representative,3,6384,21143,8,No,17,3,4,2,11,3,3,7,0,1,6
1325,0,Travel_Rarely,1142,Research & Development,1860,4,81,3,1,Laboratory Technician,3,3968,13624,4,No,13,3,4,0,8,3,3,0,0,0,0
1326,1,Travel_Rarely,414,Sales,1862,3,82,2,2,Sales Executive,2,9907,26186,7,Yes,12,3,3,0,7,3,2,2,2,2,2
1327,0,Travel_Rarely,1319,Sales,1863,1,45,4,4,Sales Executive,1,13225,7739,2,No,12,3,4,1,25,5,3,19,17,2,8
1328,0,Travel_Rarely,728,Sales,1864,2,36,2,2,Sales Representative,3,3540,7018,1,No,21,4,4,1,9,5,3,9,8,5,8
1329,0,Travel_Rarely,352,Human Resources,1865,4,87,2,1,Human Resources,2,2804,15434,1,No,11,3,4,0,1,3,3,1,0,0,0
1330,0,Travel_Rarely,823,Research & Development,1866,1,81,2,5,Manager,3,19392,22539,7,No,13,3,4,0,21,2,3,16,12,6,14
1331,0,Travel_Rarely,1224,Research & Development,1867,4,91,2,5,Research Director,2,19665,13583,4,No,12,3,4,0,29,3,3,22,10,12,9
1332,1,Travel_Frequently,459,Research & Development,1868,4,73,2,1,Research Scientist,4,2439,14753,1,Yes,24,4,2,0,1,3,2,1,0,1,0
1333,1,Travel_Rarely,1254,Sales,1869,3,64,3,3,Sales Executive,2,7314,14011,5,No,21,4,3,3,14,2,3,8,7,0,7
1334,0,Travel_Frequently,1131,Research & Development,1870,4,77,2,1,Research Scientist,1,4774,23844,0,No,19,3,4,1,8,2,2,7,6,7,3
1335,0,Travel_Rarely,835,Research & Development,1871,4,41,3,2,Research Scientist,4,3902,5141,8,No,14,3,2,3,7,2,3,2,2,2,2
1336,0,Travel_Rarely,836,Research & Development,1873,2,98,2,1,Research Scientist,4,2662,7975,8,No,20,4,2,1,19,2,4,5,2,0,4
1337,0,Travel_Rarely,1172,Sales,1875,2,78,3,1,Sales Representative,2,2856,3692,1,No,19,3,4,1,1,3,3,1,0,0,0
1338,1,Travel_Rarely,945,Sales,1876,2,89,3,1,Sales Representative,4,1081,16019,1,No,13,3,3,0,1,3,2,1,0,0,0
1339,1,Travel_Rarely,391,Research & Development,1878,4,75,3,1,Research Scientist,2,2472,26092,1,Yes,23,4,1,0,1,2,3,1,0,0,0
1340,0,Travel_Rarely,1266,Sales,1880,2,63,2,2,Sales Executive,3,5673,6060,1,Yes,13,3,1,1,10,4,3,10,9,1,7
1341,0,Travel_Rarely,311,Research & Development,1881,2,89,3,2,Laboratory Technician,3,4197,18624,1,No,11,3,1,1,10,2,3,10,8,0,2
1342,0,Travel_Rarely,1480,Sales,1882,3,64,3,3,Sales Executive,4,9713,24444,2,Yes,13,3,4,3,9,3,3,5,3,1,0
1343,0,Travel_Rarely,592,Research & Development,1883,4,59,3,1,Laboratory Technician,1,2062,19384,3,No,14,3,2,0,11,2,3,3,2,1,2
1344,0,Travel_Rarely,783,Research & Development,1885,4,78,3,2,Research Scientist,1,4284,13588,5,Yes,22,4,3,1,16,2,3,5,3,0,4
1345,0,Travel_Rarely,219,Research & Development,1886,4,44,2,2,Manufacturing Director,2,4788,25388,0,Yes,11,3,4,0,4,2,3,3,2,0,2
1346,0,Travel_Rarely,556,Research & Development,1888,2,93,2,2,Manufacturing Director,4,5906,23888,0,No,13,3,4,2,10,2,2,9,8,3,8
1347,0,Travel_Frequently,1213,Human Resources,1890,2,94,2,2,Human Resources,4,3886,4223,1,No,21,4,4,0,10,2,2,10,1,0,8
1348,0,Travel_Rarely,1137,Research & Development,1892,1,98,3,4,Manager,1,16823,18991,2,No,11,3,1,1,22,3,3,19,7,11,16
1349,0,Travel_Rarely,482,Research & Development,1893,2,90,2,1,Research Scientist,3,2933,14908,1,Yes,13,3,3,1,1,3,2,1,0,1,0
1350,0,Travel_Rarely,511,Sales,1898,1,89,4,2,Sales Executive,3,6500,26997,0,No,14,3,2,0,9,5,2,8,7,0,7
1351,0,Travel_Frequently,117,Research & Development,1900,4,58,3,4,Manager,4,17174,2437,3,No,11,3,2,1,24,3,3,22,17,4,7
1352,0,Travel_Rarely,170,Research & Development,1903,2,78,4,2,Healthcare Representative,1,5033,9364,2,No,15,3,4,1,10,5,3,2,0,2,2
1353,1,Non-Travel,967,Research & Development,1905,4,85,1,1,Research Scientist,1,2307,14460,1,Yes,23,4,2,1,5,2,3,5,2,3,0
1354,1,Travel_Rarely,1162,Research & Development,1907,1,97,3,1,Laboratory Technician,4,2587,10261,1,No,16,3,4,0,5,3,3,4,2,1,0
1355,0,Travel_Rarely,335,Sales,1908,3,33,2,2,Sales Executive,2,5507,16822,2,No,16,3,3,2,12,1,1,4,2,1,3
1356,0,Travel_Rarely,337,Sales,1909,3,54,3,2,Sales Executive,2,4393,26841,5,No,21,4,3,1,14,3,3,5,4,1,4
1357,0,Travel_Rarely,1396,Research & Development,1911,3,83,3,3,Research Director,1,13348,14842,9,No,13,3,2,1,18,3,4,13,7,5,7
1358,0,Travel_Rarely,1079,Sales,1912,3,86,3,2,Sales Executive,4,6583,20115,2,Yes,11,3,4,1,8,2,3,5,2,1,4
1359,0,Travel_Rarely,735,Sales,1915,4,75,2,2,Sales Executive,4,8103,16495,3,Yes,12,3,3,0,9,3,2,4,2,0,1
1360,0,Travel_Rarely,471,Research & Development,1916,1,62,4,1,Laboratory Technician,3,3978,16031,8,No,12,3,2,1,4,0,2,2,2,2,2
1361,0,Travel_Frequently,1096,Research & Development,1918,3,61,4,1,Laboratory Technician,4,2544,7102,0,No,18,3,1,1,8,3,3,7,7,7,7
1362,0,Travel_Frequently,1297,Research & Development,1922,2,44,3,2,Healthcare Representative,3,5399,14511,4,No,12,3,3,0,12,3,3,4,2,0,3
1363,0,Travel_Rarely,217,Sales,1924,2,43,3,2,Sales Executive,3,5487,10410,1,No,14,3,2,0,10,2,2,10,4,0,9
1364,0,Travel_Frequently,783,Sales,1927,3,42,2,2,Sales Executive,4,6834,19255,1,Yes,12,3,3,1,7,2,3,7,7,0,7
1365,1,Travel_Frequently,746,Sales,1928,3,45,4,1,Sales Representative,1,1091,10642,1,No,17,3,4,0,1,3,3,1,0,0,0
1366,0,Non-Travel,1251,Sales,1929,1,32,1,2,Sales Executive,3,5736,3987,6,No,19,3,3,1,10,1,3,3,2,1,2
1367,0,Travel_Rarely,1354,Research & Development,1931,2,41,3,1,Research Scientist,2,2226,6073,1,No,11,3,3,1,6,3,2,5,3,1,2
1368,0,Travel_Frequently,735,Research & Development,1932,3,86,2,2,Research Scientist,4,5747,26496,1,Yes,15,3,2,0,16,3,3,15,10,6,11
1369,1,Travel_Rarely,1475,Sales,1933,4,84,3,2,Sales Executive,3,9854,23352,3,Yes,11,3,4,0,6,0,3,2,0,2,2
1370,0,Non-Travel,1169,Research & Development,1934,3,64,3,2,Research Scientist,2,5467,2125,8,No,18,3,3,1,16,4,4,8,7,1,7
1371,0,Travel_Rarely,1443,Sales,1935,4,89,2,2,Sales Executive,1,5380,20328,4,No,16,3,3,1,6,3,3,0,0,0,0
1372,0,Travel_Rarely,867,Research & Development,1936,1,87,3,2,Manufacturing Director,1,5151,12315,1,No,25,4,4,1,10,3,3,10,0,7,9
1373,0,Travel_Frequently,1394,Research & Development,1937,4,58,2,2,Research Scientist,2,2133,18115,1,Yes,16,3,3,1,20,3,3,20,11,0,7
1374,0,Travel_Rarely,605,Sales,1938,4,72,3,4,Manager,4,17875,11761,4,Yes,13,3,3,1,29,2,2,1,0,0,0
1375,1,Travel_Frequently,238,Research & Development,1939,1,47,4,1,Research Scientist,3,2432,15318,3,Yes,14,3,1,0,8,2,3,4,1,0,3
1376,0,Travel_Rarely,1206,Research & Development,1940,2,71,3,1,Research Scientist,4,4771,14293,2,No,19,3,4,2,10,0,4,5,2,0,3
1377,0,Travel_Frequently,1064,Research & Development,1941,2,42,3,5,Research Director,4,19161,13738,3,No,15,3,4,0,28,3,3,5,4,4,3
1378,0,Travel_Rarely,419,Sales,1943,2,77,3,2,Sales Executive,4,5087,2900,3,Yes,12,3,3,2,14,4,3,0,0,0,0
1379,1,Travel_Frequently,1337,Human Resources,1944,1,58,2,1,Human Resources,2,2863,19555,1,No,12,3,1,0,1,2,3,1,0,0,0
1380,0,Travel_Rarely,682,Sales,1945,2,71,3,2,Sales Executive,1,5561,15975,0,No,16,3,4,1,6,2,1,5,3,0,4
1381,0,Non-Travel,1103,Research & Development,1947,3,49,3,1,Research Scientist,3,2144,2122,1,No,14,3,3,0,5,3,2,5,3,1,4
1382,0,Non-Travel,976,Research & Development,1948,3,48,3,1,Research Scientist,1,3065,3995,1,Yes,13,3,4,1,4,3,4,4,2,2,3
1383,0,Non-Travel,1351,Research & Development,1949,1,66,4,1,Laboratory Technician,2,2810,9238,1,No,22,4,2,0,5,3,3,5,4,0,2
1384,0,Travel_Rarely,937,Sales,1950,1,32,3,3,Sales Executive,4,9888,6770,1,No,21,4,1,0,14,3,2,14,8,2,1
1385,0,Travel_Rarely,1239,Sales,1951,4,39,3,3,Sales Executive,3,8628,22914,1,No,18,3,3,1,9,2,2,8,7,1,1
1386,0,Travel_Rarely,157,Research & Development,1952,3,95,3,1,Laboratory Technician,1,2867,20006,0,No,13,3,4,0,8,6,2,7,7,7,6
1387,0,Travel_Rarely,136,Research & Development,1954,1,89,3,2,Healthcare Representative,1,5373,6225,0,No,12,3,1,1,6,5,2,5,3,0,2
1388,0,Non-Travel,1146,Research & Development,1955,3,34,3,2,Healthcare Representative,4,6667,16542,5,No,18,3,2,1,9,6,3,5,1,1,2
1389,0,Travel_Frequently,1125,Research & Development,1956,4,48,1,2,Research Scientist,1,5003,5771,1,No,21,4,2,0,10,6,3,10,8,8,7
1390,1,Travel_Rarely,1404,Research & Development,1960,3,32,2,1,Laboratory Technician,4,2367,18779,5,No,12,3,1,1,6,2,2,4,1,0,3
1391,0,Travel_Rarely,1404,Sales,1961,1,59,2,1,Sales Representative,1,2858,11473,4,No,14,3,1,0,20,3,2,1,0,0,0
1392,0,Travel_Rarely,1224,Sales,1962,3,55,3,2,Sales Executive,4,5204,13586,1,Yes,11,3,4,0,10,2,3,10,8,0,9
1393,0,Travel_Rarely,954,Sales,1965,4,44,3,2,Sales Executive,4,4105,5099,1,No,14,3,1,0,7,5,3,7,7,0,7
1394,0,Travel_Rarely,1373,Research & Development,1966,4,56,2,2,Manufacturing Director,4,9679,10138,8,No,24,4,2,0,8,1,3,1,0,0,0
1395,1,Travel_Frequently,754,Sales,1967,1,63,3,2,Sales Executive,4,5617,21075,1,Yes,11,3,3,0,10,4,3,10,7,0,8
1396,1,Travel_Rarely,1168,Sales,1968,1,66,3,3,Sales Executive,1,10448,5843,6,Yes,13,3,2,0,15,2,2,2,2,2,2
1397,0,Travel_Rarely,155,Research & Development,1969,1,67,3,2,Research Scientist,3,2897,22474,3,No,11,3,3,2,9,6,2,4,3,2,3
1398,0,Travel_Frequently,1303,Research & Development,1970,4,36,3,2,Healthcare Representative,3,5968,18079,1,No,20,4,3,3,9,2,3,9,7,2,8
1399,0,Travel_Rarely,574,Research & Development,1971,1,30,3,3,Healthcare Representative,3,7510,16873,1,No,17,3,2,1,10,1,3,10,9,0,9
1400,0,Travel_Frequently,1444,Human Resources,1972,4,88,3,1,Human Resources,2,2991,5224,0,Yes,11,3,2,1,7,2,3,6,2,1,2
1401,0,Travel_Rarely,189,Human Resources,1973,3,71,4,5,Manager,2,19636,25811,4,Yes,18,3,1,1,35,0,3,10,9,1,4
1402,0,Travel_Rarely,1276,Research & Development,1974,4,59,1,1,Laboratory Technician,4,1129,17536,1,Yes,11,3,3,3,1,4,3,1,0,0,0
1403,0,Travel_Rarely,119,Sales,1975,2,77,3,4,Sales Executive,1,13341,25098,0,No,12,3,1,0,21,3,3,20,8,11,10
1404,0,Non-Travel,335,Research & Development,1976,4,37,2,2,Research Scientist,3,4332,14811,1,No,12,3,4,0,20,2,3,20,9,3,7
1405,0,Non-Travel,697,Research & Development,1979,3,40,3,3,Research Director,3,11031,26862,4,No,20,4,3,1,13,2,4,11,7,4,8
1406,0,Travel_Rarely,157,Research & Development,1980,3,77,3,2,Manufacturing Director,1,4440,25198,6,Yes,19,3,4,0,9,3,3,5,2,1,4
1407,0,Travel_Rarely,771,Research & Development,1981,2,45,2,2,Healthcare Representative,3,4617,14120,1,No,12,3,2,0,4,2,2,4,3,1,2
1408,0,Travel_Rarely,571,Research & Development,1982,4,78,3,1,Laboratory Technician,4,2647,13672,1,No,13,3,3,0,5,6,4,5,2,1,4
1409,0,Travel_Frequently,692,Research & Development,1985,4,73,3,2,Laboratory Technician,3,6323,26849,1,No,11,3,1,1,10,2,4,10,9,9,4
1410,0,Travel_Rarely,444,Sales,1986,2,92,3,2,Sales Executive,2,5677,4258,3,No,14,3,3,1,15,4,3,11,8,5,10
1411,0,Travel_Rarely,309,Human Resources,1987,3,82,3,1,Human Resources,2,2187,19655,4,No,14,3,3,0,6,3,3,2,0,1,2
1412,0,Travel_Rarely,911,Research & Development,1989,4,76,3,1,Laboratory Technician,2,3748,4077,1,No,13,3,3,0,12,6,2,12,8,1,7
1413,0,Travel_Rarely,977,Research & Development,1992,4,57,3,1,Laboratory Technician,3,3977,7298,6,Yes,19,3,3,1,7,2,2,2,2,0,2
1414,0,Travel_Rarely,1180,Research & Development,1993,1,84,3,3,Healthcare Representative,3,8633,13084,2,No,23,4,2,0,25,3,3,17,14,12,11
1415,0,Non-Travel,1313,Research & Development,1994,2,59,2,1,Laboratory Technician,3,2008,20439,1,No,12,3,3,3,1,2,2,1,1,0,0
1416,0,Travel_Rarely,1321,Sales,1995,4,86,3,2,Sales Executive,2,4440,7636,0,No,15,3,1,2,16,3,3,15,13,5,8
1417,0,Travel_Rarely,1154,Sales,1996,1,54,3,1,Sales Representative,3,3067,6393,0,No,19,3,3,1,3,1,3,2,2,1,2
1418,0,Travel_Frequently,508,Research & Development,1997,1,72,2,2,Manufacturing Director,3,5321,14284,2,No,11,3,4,1,10,1,3,8,3,7,7
1419,0,Travel_Rarely,557,Research & Development,1998,4,35,3,2,Research Scientist,1,5410,11189,6,Yes,17,3,3,1,9,3,2,4,3,1,2
1420,0,Travel_Rarely,642,Research & Development,1999,4,76,3,1,Research Scientist,4,2782,21412,3,No,22,4,1,1,12,3,3,5,3,1,0
1421,0,Non-Travel,1162,Research & Development,2000,3,98,3,3,Research Director,2,11957,17231,0,No,18,3,1,2,14,3,1,13,8,5,12
1422,0,Travel_Rarely,1490,Research & Development,2003,4,43,3,1,Laboratory Technician,3,2660,20232,7,Yes,11,3,3,1,5,3,3,2,2,2,2
1423,0,Travel_Rarely,581,Research & Development,2007,4,63,3,1,Research Scientist,3,3375,17624,0,No,12,3,4,0,4,2,4,3,2,1,2
1424,0,Travel_Rarely,1395,Research & Development,2008,2,48,3,2,Research Scientist,3,5098,18698,1,No,19,3,2,0,10,5,3,10,7,0,8
1425,0,Travel_Rarely,501,Research & Development,2009,2,95,3,2,Healthcare Representative,4,4878,21653,0,Yes,13,3,1,1,10,6,3,9,7,8,1
1426,0,Travel_Rarely,267,Research & Development,2010,3,49,2,1,Laboratory Technician,2,2837,15919,1,No,13,3,3,0,6,3,3,6,2,4,1
1427,0,Travel_Rarely,543,Research & Development,2012,1,83,3,1,Laboratory Technician,4,2406,4060,8,No,19,3,3,2,8,3,2,1,0,0,0
1428,0,Travel_Rarely,234,Sales,2013,2,68,2,1,Sales Representative,2,2269,18024,0,No,14,3,2,1,3,2,3,2,2,2,2
1429,0,Travel_Rarely,116,Research & Development,2014,1,52,3,2,Research Scientist,4,4108,5340,7,No,13,3,1,0,18,2,3,7,7,1,7
1430,0,Travel_Rarely,201,Research & Development,2015,2,99,1,3,Research Director,3,13206,3376,3,No,12,3,1,1,20,3,3,18,16,1,11
1431,0,Travel_Rarely,801,Sales,2016,3,48,3,3,Sales Executive,4,10422,24032,1,No,19,3,3,2,14,3,3,14,10,5,7
1432,0,Travel_Rarely,161,Research & Development,2017,3,42,4,3,Research Director,4,13744,15471,1,Yes,25,4,1,1,16,2,3,16,11,6,8
1433,0,Travel_Rarely,1382,Sales,2018,1,85,3,2,Sales Executive,3,4907,13684,0,Yes,22,4,2,1,6,3,2,5,3,0,4
1434,0,Non-Travel,585,Sales,2019,1,40,3,1,Sales Representative,4,3482,19788,2,No,15,3,2,2,16,3,2,9,8,0,0
1435,0,Travel_Rarely,1037,Research & Development,2020,2,42,3,1,Research Scientist,4,2436,13422,6,Yes,12,3,3,0,6,2,3,4,3,1,2
1436,0,Travel_Rarely,501,Sales,2021,3,58,3,1,Sales Representative,1,2380,25479,1,Yes,11,3,4,0,2,6,3,2,2,1,2
1437,0,Non-Travel,105,Research & Development,2022,4,87,3,5,Manager,4,19431,15302,2,No,13,3,3,0,21,3,2,6,0,1,3
1438,1,Travel_Frequently,638,Sales,2023,4,33,3,1,Sales Representative,1,1790,26956,1,No,19,3,1,1,1,3,2,1,0,1,0
1439,0,Travel_Rarely,557,Sales,2024,1,94,2,3,Sales Executive,4,7644,12695,0,No,19,3,3,2,10,2,3,9,7,3,4
1440,0,Travel_Frequently,688,Research & Development,2025,4,97,3,2,Manufacturing Director,2,5131,9192,7,No,13,3,2,3,18,3,3,4,2,0,2
1441,0,Non-Travel,667,Research & Development,2026,3,57,3,2,Healthcare Representative,3,6306,26236,1,No,21,4,1,1,13,2,2,13,12,1,9
1442,1,Travel_Rarely,1092,Research & Development,2027,1,36,3,1,Research Scientist,4,4787,26124,9,Yes,14,3,2,3,4,3,4,2,2,2,2
1443,0,Travel_Rarely,300,Research & Development,2031,1,56,3,5,Manager,3,18880,17312,5,No,11,3,1,0,24,2,2,22,6,4,14
1444,1,Travel_Rarely,310,Research & Development,2032,4,72,3,1,Laboratory Technician,3,2339,3666,8,No,11,3,4,1,14,4,1,10,9,9,8
1445,0,Travel_Rarely,582,Research & Development,2034,1,60,2,4,Manufacturing Director,2,13570,5640,0,No,23,4,3,1,21,3,3,20,7,0,10
1446,0,Travel_Rarely,704,Sales,2035,4,95,2,2,Sales Executive,3,6712,8978,1,No,21,4,4,2,8,2,3,8,7,1,7
1447,0,Non-Travel,301,Sales,2036,4,88,1,2,Sales Executive,4,5406,10436,1,No,24,4,1,1,15,4,2,15,12,11,11
1448,0,Travel_Rarely,930,Sales,2037,3,57,2,2,Sales Executive,2,8938,12227,2,No,11,3,3,1,14,5,3,5,4,0,4
1449,0,Travel_Rarely,529,Research & Development,2038,4,78,3,1,Research Scientist,1,2439,11288,1,No,14,3,4,0,4,4,3,4,2,1,2
1450,0,Travel_Rarely,1146,Human Resources,2040,3,31,3,3,Human Resources,4,8837,16642,1,Yes,16,3,3,0,9,2,3,9,0,1,7
1451,0,Travel_Rarely,345,Sales,2041,1,100,3,2,Sales Executive,4,5343,5982,1,No,11,3,3,1,10,1,3,10,7,1,9
1452,1,Travel_Frequently,878,Sales,2044,2,94,3,2,Sales Executive,3,6728,14255,7,No,12,3,4,2,12,3,3,6,3,0,1
1453,0,Travel_Rarely,1120,Sales,2045,2,100,2,2,Sales Executive,4,6652,14369,4,No,13,3,1,1,8,2,2,6,3,0,0
1454,0,Travel_Rarely,374,Sales,2046,4,50,3,2,Sales Executive,3,4850,23333,8,No,15,3,3,0,8,3,3,5,3,0,1
1455,0,Travel_Rarely,1322,Research & Development,2048,3,52,2,1,Research Scientist,3,2809,2725,2,No,14,3,4,0,8,2,3,2,2,2,2
1456,0,Travel_Frequently,1199,Research & Development,2049,3,80,3,2,Healthcare Representative,3,5689,24594,1,Yes,14,3,4,2,10,2,4,10,2,0,2
1457,0,Travel_Rarely,1194,Research & Development,2051,3,98,3,1,Research Scientist,3,2001,12549,2,No,14,3,2,3,20,2,3,5,3,0,2
1458,0,Travel_Rarely,287,Research & Development,2052,3,62,1,1,Research Scientist,4,2977,8952,1,No,12,3,4,1,4,5,3,4,3,1,1
1459,0,Travel_Rarely,1378,Research & Development,2053,4,46,2,2,Laboratory Technician,2,4025,23679,4,Yes,13,3,1,1,10,2,3,4,3,0,3
1460,0,Travel_Rarely,468,Research & Development,2054,4,73,2,1,Research Scientist,1,3785,8489,1,No,14,3,2,0,5,3,1,5,4,0,4
1461,1,Travel_Rarely,410,Sales,2055,4,39,2,3,Sales Executive,1,10854,16586,4,Yes,13,3,2,1,20,3,3,3,2,2,0
1462,0,Travel_Rarely,722,Sales,2056,2,60,2,4,Sales Executive,4,12031,8828,0,No,11,3,1,1,21,2,2,20,9,9,6
1463,0,Non-Travel,325,Research & Development,2057,2,74,3,2,Manufacturing Director,1,9936,3787,0,No,19,3,2,0,10,2,3,9,4,1,7
1464,0,Travel_Rarely,1167,Sales,2060,4,30,2,1,Sales Representative,3,2966,21378,0,No,18,3,4,0,5,2,3,4,2,0,0
1465,0,Travel_Frequently,884,Research & Development,2061,3,41,4,2,Laboratory Technician,4,2571,12290,4,No,17,3,3,1,17,3,3,5,2,0,3
1466,0,Travel_Rarely,613,Research & Development,2062,4,42,2,3,Healthcare Representative,1,9991,21457,4,No,15,3,1,1,9,5,3,7,7,1,7
1467,0,Travel_Rarely,155,Research & Development,2064,2,87,4,2,Manufacturing Director,2,6142,5174,1,Yes,20,4,2,1,6,0,3,6,2,0,3
1468,0,Travel_Frequently,1023,Sales,2065,4,63,2,2,Sales Executive,2,5390,13243,2,No,14,3,4,0,17,3,2,9,6,0,8
1469,0,Travel_Rarely,628,Research & Development,2068,2,82,4,2,Laboratory Technician,3,4404,10228,2,No,12,3,1,0,6,3,4,4,3,1,2
